,query,month,unique_channels,new_views,hours_watched
7200,Bacardi,February 2018,8,"2,521",697
7201,Bacardi,January 2018,7,"1,061",302
7202,Bacardi,December 2017,6,"2,590","1,422"
7203,Bacardi,November 2017,7,619,177
7204,Bacardi,October 2017,3,888,309
7205,Crown Royal,May 2019,10,"1,982",819
7206,Crown Royal,April 2019,9,"1,922","1,081"
7207,Crown Royal,March 2019,3,"1,205",732
7208,Crown Royal,February 2019,5,343,169
7209,Crown Royal,January 2019,6,720,487
7210,Crown Royal,December 2018,4,874,452
7211,Crown Royal,November 2018,3,"1,225",507
7212,Crown Royal,October 2018,4,962,529
7213,Crown Royal,September 2018,7,239,82
7214,Crown Royal,August 2018,7,"58,951","47,468"
7215,Crown Royal,July 2018,7,"54,957","41,665"
7216,Crown Royal,June 2018,7,"64,202","47,593"
7217,Crown Royal,May 2018,5,"2,481","1,120"
7218,Crown Royal,April 2018,7,"3,398","2,268"
7219,Crown Royal,March 2018,6,782,314
7220,Crown Royal,February 2018,7,"1,263",391
7221,Crown Royal,January 2018,6,"2,372","3,055"
7222,Crown Royal,December 2017,5,"2,601","2,750"
7223,Crown Royal,November 2017,4,583,277
7224,Crown Royal,October 2017,5,850,536
7225,Jack Daniel's,May 2019,3,58,14
7226,Jack Daniel's,April 2019,3,539,60
7227,Jack Daniel's,March 2019,3,298,71
7228,Jack Daniel's,February 2019,1,5,0
7229,Jack Daniel's,January 2019,2,611,181
7230,Jack Daniel's,December 2018,1,7,0
7231,Jack Daniel's,November 2018,2,62,11
7232,Jack Daniel's,October 2018,1,4,3
7233,Jack Daniel's,September 2018,2,137,28
7234,Jack Daniel's,August 2018,0,0,0
7235,Jack Daniel's,July 2018,2,165,46
7236,Jack Daniel's,June 2018,1,220,17
7237,Jack Daniel's,May 2018,1,8,4
7238,Jack Daniel's,April 2018,3,193,38
7239,Jack Daniel's,March 2018,1,9,4
7240,Jack Daniel's,February 2018,1,258,147
7241,Jack Daniel's,January 2018,1,49,81
7242,Jack Daniel's,December 2017,4,336,119
7243,Jack Daniel's,November 2017,0,0,0
7244,Jack Daniel's,October 2017,2,469,88
7245,Grey Goose,May 2019,3,"13,398","4,725"
7246,Grey Goose,April 2019,6,"13,681","5,876"
7247,Grey Goose,March 2019,6,"11,339","4,879"
7248,Grey Goose,February 2019,3,707,400
7249,Grey Goose,January 2019,4,596,489
7250,Grey Goose,December 2018,5,578,323
7251,Grey Goose,November 2018,4,"1,587",903
7252,Grey Goose,October 2018,3,"1,729","1,036"
7253,Grey Goose,September 2018,4,"1,250",737
7254,Grey Goose,August 2018,3,702,453
7255,Grey Goose,July 2018,4,"3,809","1,756"
7256,Grey Goose,June 2018,3,"1,842","1,064"
7257,Grey Goose,May 2018,3,"1,346",879
7258,Grey Goose,April 2018,3,953,611
7259,Grey Goose,March 2018,4,"2,949","1,141"
7260,Grey Goose,February 2018,3,"3,121","1,402"
7261,Grey Goose,January 2018,2,"1,553",360
7262,Grey Goose,December 2017,1,948,541
7263,Grey Goose,November 2017,2,"1,019","1,050"
7264,Grey Goose,October 2017,3,"1,078","1,061"
7265,Captain Morgan,May 2019,5,826,467
7266,Captain Morgan,April 2019,7,753,332
7267,Captain Morgan,March 2019,9,"4,273","1,260"
7268,Captain Morgan,February 2019,3,476,215
7269,Captain Morgan,January 2019,5,386,106
7270,Captain Morgan,December 2018,5,123,110
7271,Captain Morgan,November 2018,6,821,365
7272,Captain Morgan,October 2018,8,"1,485",532
7273,Captain Morgan,September 2018,9,"2,004",740
7274,Captain Morgan,August 2018,5,"1,764",546
7275,Captain Morgan,July 2018,9,999,404
7276,Captain Morgan,June 2018,7,569,287
7277,Captain Morgan,May 2018,8,770,337
7278,Captain Morgan,April 2018,8,580,231
7279,Captain Morgan,March 2018,8,"1,632",514
7280,Captain Morgan,February 2018,9,665,206
7281,Captain Morgan,January 2018,3,89,40
7282,Captain Morgan,December 2017,3,362,189
7283,Captain Morgan,November 2017,6,387,173
7284,Captain Morgan,October 2017,6,702,379
7285,Belvedere,May 2019,4,"91,080","48,946"
7286,Belvedere,April 2019,2,"64,359","31,740"
7287,Belvedere,March 2019,0,0,0
7288,Belvedere,February 2019,2,"70,491","32,197"
7289,Belvedere,January 2019,4,"97,379","59,266"
7290,Belvedere,December 2018,0,0,0
7291,Belvedere,November 2018,1,518,308
7292,Belvedere,October 2018,1,547,386
7293,Belvedere,September 2018,3,835,581
7294,Belvedere,August 2018,1,576,376
7295,Belvedere,July 2018,3,262,71
7296,Belvedere,June 2018,3,277,203
7297,Belvedere,May 2018,4,85,48
7298,Belvedere,April 2018,4,197,96
7299,Belvedere,March 2018,6,"1,651",693
7300,Belvedere,February 2018,2,814,507
7301,Belvedere,January 2018,3,828,302
7302,Belvedere,December 2017,1,98,52
7303,Belvedere,November 2017,3,98,39
7304,Belvedere,October 2017,1,51,17
7305,Hennessy,May 2019,14,"19,135","7,633"
7306,Hennessy,April 2019,19,"22,346","8,355"
7307,Hennessy,March 2019,6,"3,008","2,315"
7308,Hennessy,February 2019,12,"13,292","3,764"
7309,Hennessy,January 2019,15,"12,269","4,439"
7310,Hennessy,December 2018,12,"14,139","5,519"
7311,Hennessy,November 2018,10,"12,166","4,951"
7312,Hennessy,October 2018,6,"9,073","4,455"
7313,Hennessy,September 2018,9,"4,318","2,160"
7314,Hennessy,August 2018,9,"2,351","1,072"
7315,Hennessy,July 2018,9,"28,767","11,986"
7316,Hennessy,June 2018,7,"44,451","8,780"
7317,Hennessy,May 2018,9,439,147
7318,Hennessy,April 2018,9,491,183
7319,Hennessy,March 2018,7,"63,792","13,462"
7320,Hennessy,February 2018,8,"45,290","8,972"
7321,Hennessy,January 2018,7,"31,100","11,073"
7322,Hennessy,December 2017,3,"1,610",914
7323,Hennessy,November 2017,7,"2,156","1,358"
7324,Hennessy,October 2017,6,"2,771","1,774"
7325,Southern Comfort,May 2019,3,"11,170","7,264"
7326,Southern Comfort,April 2019,4,"7,794","3,895"
7327,Southern Comfort,March 2019,1,"1,649",55
7328,Southern Comfort,February 2019,1,871,151
7329,Southern Comfort,January 2019,1,"1,554",29
7330,Southern Comfort,December 2018,2,8,6
7331,Southern Comfort,November 2018,1,6,4
7332,Southern Comfort,October 2018,2,66,32
7333,Southern Comfort,September 2018,3,200,106
7334,Southern Comfort,August 2018,2,38,36
7335,Southern Comfort,July 2018,2,480,188
7336,Southern Comfort,June 2018,2,47,46
7337,Southern Comfort,May 2018,3,110,110
7338,Southern Comfort,April 2018,3,292,165
7339,Southern Comfort,March 2018,3,"1,319",531
7340,Southern Comfort,February 2018,2,451,122
7341,Southern Comfort,January 2018,2,248,44
7342,Southern Comfort,December 2017,1,157,9
7343,Southern Comfort,November 2017,4,699,265
7344,Southern Comfort,October 2017,2,809,399
7345,Jim Beam,May 2019,5,883,470
7346,Jim Beam,April 2019,7,"2,731","1,502"
7347,Jim Beam,March 2019,6,872,443
7348,Jim Beam,February 2019,7,774,384
7349,Jim Beam,January 2019,6,984,533
7350,Jim Beam,December 2018,5,"1,922",687
7351,Jim Beam,November 2018,4,"1,144",387
7352,Jim Beam,October 2018,5,852,403
7353,Jim Beam,September 2018,6,"1,055,451","116,024"
7354,Jim Beam,August 2018,4,"4,336","1,597"
7355,Jim Beam,July 2018,3,"2,297",707
7356,Jim Beam,June 2018,6,"3,263","1,338"
7357,Jim Beam,May 2018,8,"8,638","3,883"
7358,Jim Beam,April 2018,7,"4,963","1,860"
7359,Jim Beam,March 2018,5,475,228
7360,Jim Beam,February 2018,3,307,167
7361,Jim Beam,January 2018,5,"8,392","5,651"
7362,Jim Beam,December 2017,4,"3,391","1,208"
7363,Jim Beam,November 2017,4,"6,754","2,615"
7364,Jim Beam,October 2017,5,"4,525","1,819"
7365,Stolichnaya,May 2019,0,0,0
7366,Stolichnaya,April 2019,1,41,26
7367,Stolichnaya,March 2019,1,130,80
7368,Stolichnaya,February 2019,0,0,0
7369,Stolichnaya,January 2019,1,1,0
7370,Stolichnaya,December 2018,0,0,0
7371,Stolichnaya,November 2018,0,0,0
7372,Stolichnaya,October 2018,0,0,0
7373,Stolichnaya,September 2018,1,137,27
7374,Stolichnaya,August 2018,0,0,0
7375,Stolichnaya,July 2018,1,163,40
7376,Stolichnaya,June 2018,0,0,0
7377,Stolichnaya,May 2018,2,0,15
7378,Stolichnaya,April 2018,2,5,69
7379,Stolichnaya,March 2018,0,0,0
7380,Stolichnaya,February 2018,0,0,0
7381,Stolichnaya,January 2018,0,0,0
7382,Stolichnaya,December 2017,0,0,0
7383,Stolichnaya,November 2017,0,0,0
7384,Stolichnaya,October 2017,0,0,0
7385,Skyy Vodka,May 2019,0,0,0
7386,Skyy Vodka,April 2019,0,0,0
7387,Skyy Vodka,March 2019,0,0,0
7388,Skyy Vodka,February 2019,0,0,0
7389,Skyy Vodka,January 2019,0,0,0
7390,Skyy Vodka,December 2018,0,0,0
7391,Skyy Vodka,November 2018,0,0,0
7392,Skyy Vodka,October 2018,0,0,0
7393,Skyy Vodka,September 2018,0,0,0
7394,Skyy Vodka,August 2018,0,0,0
7395,Skyy Vodka,July 2018,0,0,0
7396,Skyy Vodka,June 2018,0,0,0
7397,Skyy Vodka,May 2018,0,0,0
7398,Skyy Vodka,April 2018,0,0,0
7399,Skyy Vodka,March 2018,0,0,0
7400,Skyy Vodka,February 2018,0,0,0
7401,Skyy Vodka,January 2018,0,0,0
7402,Skyy Vodka,December 2017,0,0,0
7403,Skyy Vodka,November 2017,0,0,0
7404,Skyy Vodka,October 2017,0,0,0
7405,Grand Marnier,May 2019,0,0,0
7406,Grand Marnier,April 2019,0,0,0
7407,Grand Marnier,March 2019,0,0,0
7408,Grand Marnier,February 2019,0,0,0
7409,Grand Marnier,January 2019,0,0,0
7410,Grand Marnier,December 2018,0,0,0
7411,Grand Marnier,November 2018,0,0,0
7412,Grand Marnier,October 2018,0,0,0
7413,Grand Marnier,September 2018,0,0,0
7414,Grand Marnier,August 2018,0,0,0
7415,Grand Marnier,July 2018,0,0,0
7416,Grand Marnier,June 2018,0,0,0
7417,Grand Marnier,May 2018,0,0,0
7418,Grand Marnier,April 2018,0,0,0
7419,Grand Marnier,March 2018,0,0,0
7420,Grand Marnier,February 2018,0,0,0
7421,Grand Marnier,January 2018,0,0,0
7422,Grand Marnier,December 2017,0,0,0
7423,Grand Marnier,November 2017,0,0,0
7424,Grand Marnier,October 2017,0,0,0
7425,Smirnoff,May 2019,12,"108,474","51,812"
7426,Smirnoff,April 2019,11,"92,503","33,751"
7427,Smirnoff,March 2019,8,"86,455","42,876"
7428,Smirnoff,February 2019,8,"17,176","3,902"
7429,Smirnoff,January 2019,7,"16,314","4,721"
7430,Smirnoff,December 2018,6,"15,069","5,232"
7431,Smirnoff,November 2018,9,"95,627","48,566"
7432,Smirnoff,October 2018,7,"123,894","64,520"
7433,Smirnoff,September 2018,7,"1,118,754","151,894"
7434,Smirnoff,August 2018,8,"165,336","86,073"
7435,Smirnoff,July 2018,8,"138,108","69,402"
7436,Smirnoff,June 2018,5,"149,488","90,064"
7437,Smirnoff,May 2018,5,"6,286","1,510"
7438,Smirnoff,April 2018,7,"7,207","1,522"
7439,Smirnoff,March 2018,5,"158,041","101,753"
7440,Smirnoff,February 2018,3,"102,075","55,410"
7441,Smirnoff,January 2018,7,"152,342","108,473"
7442,Smirnoff,December 2017,9,"115,931","71,406"
7443,Smirnoff,November 2017,6,"5,570","1,833"
7444,Smirnoff,October 2017,6,"1,960",750
7445,Baileys,May 2019,201,"168,461","82,982"
7446,Baileys,April 2019,188,"124,602","56,270"
7447,Baileys,March 2019,135,"89,738","30,181"
7448,Baileys,February 2019,110,"76,718","24,621"
7449,Baileys,January 2019,176,"119,654","41,481"
7450,Baileys,December 2018,137,"99,335","37,867"
7451,Baileys,November 2018,133,"137,163","52,851"
7452,Baileys,October 2018,141,"127,634","42,624"
7453,Baileys,September 2018,123,"32,240","14,080"
7454,Baileys,August 2018,127,"245,920","54,712"
7455,Baileys,July 2018,118,"44,501","25,154"
7456,Baileys,June 2018,116,"40,763","20,424"
7457,Baileys,May 2018,126,"229,824","81,633"
7458,Baileys,April 2018,124,"181,324","59,783"
7459,Baileys,March 2018,114,"39,037","14,029"
7460,Baileys,February 2018,89,"19,617","7,927"
7461,Baileys,January 2018,87,"212,912","49,895"
7462,Baileys,December 2017,89,"252,574","112,561"
7463,Baileys,November 2017,88,"115,999","48,154"
7464,Baileys,October 2017,88,"20,071","10,396"
7465,Canadian Club,May 2019,0,0,0
7466,Canadian Club,April 2019,1,0,0
7467,Canadian Club,March 2019,0,0,0
7468,Canadian Club,February 2019,1,411,114
7469,Canadian Club,January 2019,0,0,0
7470,Canadian Club,December 2018,0,0,0
7471,Canadian Club,November 2018,0,0,0
7472,Canadian Club,October 2018,1,0,0
7473,Canadian Club,September 2018,0,0,0
7474,Canadian Club,August 2018,0,0,0
7475,Canadian Club,July 2018,1,696,52
7476,Canadian Club,June 2018,1,"1,677",154
7477,Canadian Club,May 2018,2,"5,963","1,415"
7478,Canadian Club,April 2018,3,"4,472","1,256"
7479,Canadian Club,March 2018,0,0,0
7480,Canadian Club,February 2018,0,0,0
7481,Canadian Club,January 2018,0,0,0
7482,Canadian Club,December 2017,0,0,0
7483,Canadian Club,November 2017,1,"2,287",833
7484,Canadian Club,October 2017,1,"2,097",993
7485,Malibu Rum,May 2019,1,0,0
7486,Malibu Rum,April 2019,0,0,0
7487,Malibu Rum,March 2019,0,0,0
7488,Malibu Rum,February 2019,1,294,117
7489,Malibu Rum,January 2019,1,738,210
7490,Malibu Rum,December 2018,1,692,267
7491,Malibu Rum,November 2018,2,998,411
7492,Malibu Rum,October 2018,1,20,7
7493,Malibu Rum,September 2018,1,"1,040",339
7494,Malibu Rum,August 2018,1,352,71
7495,Malibu Rum,July 2018,1,504,131
7496,Malibu Rum,June 2018,0,0,0
7497,Malibu Rum,May 2018,0,0,0
7498,Malibu Rum,April 2018,0,0,0
7499,Malibu Rum,March 2018,1,26,7
7500,Malibu Rum,February 2018,0,0,0
7501,Malibu Rum,January 2018,0,0,0
7502,Malibu Rum,December 2017,0,0,0
7503,Malibu Rum,November 2017,0,0,0
7504,Malibu Rum,October 2017,0,0,0
7505,GeneralMills,May 2019,1,48,3
7506,GeneralMills,April 2019,0,0,0
7507,GeneralMills,March 2019,0,0,0
7508,GeneralMills,February 2019,0,0,0
7509,GeneralMills,January 2019,0,0,0
7510,GeneralMills,December 2018,0,0,0
7511,GeneralMills,November 2018,0,0,0
7512,GeneralMills,October 2018,0,0,0
7513,GeneralMills,September 2018,0,0,0
7514,GeneralMills,August 2018,0,0,0
7515,GeneralMills,July 2018,0,0,0
7516,GeneralMills,June 2018,0,0,0
7517,GeneralMills,May 2018,1,234,48
7518,GeneralMills,April 2018,0,0,0
7519,GeneralMills,March 2018,0,0,0
7520,GeneralMills,February 2018,0,0,0
7521,GeneralMills,January 2018,0,0,0
7522,GeneralMills,December 2017,0,0,0
7523,GeneralMills,November 2017,0,0,0
7524,GeneralMills,October 2017,0,0,0
7525,BettyCrocker,May 2019,3,132,39
7526,BettyCrocker,April 2019,2,119,80
7527,BettyCrocker,March 2019,2,236,126
7528,BettyCrocker,February 2019,1,177,100
7529,BettyCrocker,January 2019,1,304,274
7530,BettyCrocker,December 2018,0,0,0
7531,BettyCrocker,November 2018,0,0,0
7532,BettyCrocker,October 2018,0,0,0
